userId,beer_beerid,beer_name,beer_style,beer_abv,review_overall,review_time
20,767,Tsingtao,American Adjunct Lager,4.8,3.5,1218095272
20,811,Bass Pale Ale,English Pale Ale,5,3.5,1218982042
20,837,Coors Light,Light Lager,4.2,3,1213537551
20,1237,Haywire Hefeweizen,American Pale Wheat Ale,5.2,3,1209201309
20,1248,Southpaw Light,Light Lager,5,3,1214298685
20,1299,Icehouse,American Adjunct Lager,5.5,2.5,1214285238
20,1320,Bud Light,Light Lager,4.2,4,1218096643
20,1331,Pabst Blue Ribbon (PBR),American Adjunct Lager,4.74,4,1212934478
20,1332,Old Milwaukee Beer,American Adjunct Lager,4.6,4,1213754362
20,1341,Keystone Light,Light Lager,4.2,4,1208784522
20,1352,Shiner Bock,Bock,4.4,4,1209202166
20,1524,Natural Light,Light Lager,4.2,1.5,1209202618
20,1641,Bitburger Premium Pils,German Pilsener,4.8,4,1233469725
20,1719,Lone Star Beer,American Adjunct Lager,4.72,3,1218097505
20,1798,Boddingtons Pub Ale,English Pale Ale,4.7,3.5,1209169497
20,1907,Dos Equis Special Lager,American Adjunct Lager,5,3,1214284767
20,2280,Miller Genuine Draft,American Adjunct Lager,4.66,4,1285741406
20,2768,Milwaukee's Best Light,Light Lager,4.2,2,1214298059
20,2947,Keystone Ice,American Adjunct Lager,5.9,3,1218029095
20,3734,Michelob Ultra,Light Lager,4.2,4,1209173133
20,5345,Schaefer Light,Light Lager,,2,1218094748
20,5719,Old Milwaukee Non Alcoholic,Low Alcohol Beer,0.4,4,1214300456
20,7313,Michelob (Original Lager),American Pale Lager,5,4,1220169141
20,8695,Fireman's #4,American Blonde Ale,5.1,5,1218093885
20,24435,Alamo Drafthouse Amber Ale,American Amber / Red Ale,,5,1209171508
20,25007,Hurricane High Gravity Lager,American Malt Liquor,8.1,3.5,1206367725
20,28001,Michelob Ultra Amber,Light Lager,4.2,2.5,1214297679
20,28900,Spring Heat Spiced Wheat,Witbier,5.2,4,1209171113
20,34418,Captain Bastard's Oatmeal Stout,Oatmeal Stout,4,3.5,1285741077
20,34804,Landshark Lager,American Adjunct Lager,4.7,3.5,1232878377
20,35735,Miller Chill,Light Lager,4.1,3,1244704492
20,43118,Budweiser American Ale,American Amber / Red Ale,5.3,4,1233479211
21,1822,Smithwick's Ale,Irish Red Ale,4.5,4.5,1132118456
21,1833,Kilikia,American Adjunct Lager,4.8,2.5,1132122748
21,4454,Kotayk Lager Beer,American Adjunct Lager,5.2,2,1132120976
21,5609,Summer Solstice Ale,Kölsch,4,4.5,1158530833
21,5638,Red Rock Oatmeal Stout,Oatmeal Stout,4,4,1158531539
21,6255,Summer Gold,German Pilsener,5.6,4.5,1132116533
21,8768,Erebuni,Euro Pale Lager,6.4,2.5,1132122195
25,34,La Fin Du Monde,Tripel,9,4.5,1240442218
25,137,König Pilsener,German Pilsener,4.9,5,1238804063
25,264,Alexander Keith's India Pale Ale,English India Pale Ale (IPA),5,4,1238701654
25,1745,Duchesse De Bourgogne,Flanders Red Ale,6,5,1238807074
25,3280,Schneider Weisse Original,Hefeweizen,5.4,4,1238541457
25,3558,Sierra Nevada Summerfest Lager,Czech Pilsener,5,5,1245104190
25,6883,Boréale Cuivrée,Extra Special / Strong Bitter (ESB),6.9,5,1238618000
25,8416,Faxe Fest Bock,Bock,7.7,4,1239232465
25,8653,Wernesgruner,German Pilsener,4.9,5,1238644033
25,8675,Belle Gueule Originale,American Pale Lager,5.2,4.5,1238884556
25,9764,Ambree,American Amber / Red Ale,5,3.5,1240281046
25,11098,Fürstenberg Premium Pilsener,German Pilsener,4.8,5,1238535142
25,14752,Revenante,Smoked Beer,5,4.5,1238614296
25,16558,Chaman,American Double / Imperial IPA,8.5,4,1238613927
25,18272,Dernière Volonté,Belgian Pale Ale,6.5,4.5,1238895734
25,20344,Boréale Blanche,Witbier,4.2,5,1238618317
25,21340,Fontaine Du Diable,Old Ale,7.7,1.5,1240098083
25,23208,Écume,American Blonde Ale,4.8,5,1240096502
25,29077,Corne De Brume,Scotch Ale / Wee Heavy,9,5,1259552682
25,35409,Rickard's White,Witbier,5.4,5,1238817163
25,41899,No.926,Belgian Pale Ale,5,3,1240363493
25,47140,Otter Creek Russian Imperial Stout,Russian Imperial Stout,10.6,5,1240100155
25,48190,Wacko,Fruit / Vegetable Beer,4.5,4,1240115926
26,270,IPA,English India Pale Ale (IPA),5.9,4,1324594131
26,271,Hibernator,Scottish Ale,5.6,4,1324592693
26,35805,Heavy Seas - Holy Sheet (Über Abbey Ale),Belgian Strong Dark Ale,9,4,1324742510
26,40058,Choklat,American Double / Imperial Stout,11,5,1324849801
26,50235,Odin's Tipple,Russian Imperial Stout,11,4.5,1324485266
26,73427,Blaecorn Unidragon,Russian Imperial Stout,12.5,4.5,1324849369
27,61,Anchor Porter,American Porter,5.6,3.5,1204568442
27,85,Coffeehouse Porter,American Porter,6.2,4,1203514654
27,89,Lost Sailor India Pale Ale,English India Pale Ale (IPA),5.5,4.5,1204121525
27,111,Samuel Adams Triple Bock,American Strong Ale,17.5,2,1207685232
27,185,Smuttynose Imperial Stout (Big Beer Series),Russian Imperial Stout,9.8,4,1205810951
27,310,Harpoon Winter Warmer,Winter Warmer,5.5,1,1201788036
27,403,ACME California IPA,American IPA,6.5,4,1205766187
27,795,Holidale,American Barleywine,9.5,4,1205764970
27,833,Samuel Adams Pale Ale,English Pale Ale,5.25,3,1195571230
27,875,Old Engine Oil,English Porter,6,4,1195569425
27,1005,HopDevil Ale,American IPA,6.7,4.5,1200316847
27,1161,Indian Brown Ale,American Brown Ale,7.2,4,1204480927
27,1193,Samuel Adams Boston Ale (Stock Ale),American Pale Ale (APA),4.94,3.5,1195571967
27,1385,Delirium Tremens,Belgian Strong Pale Ale,8.5,4.5,1195567855
27,1439,Whale's Tale Pale Ale,English Pale Ale,5.6,4,1202310784
27,1482,ESB Amber Ale,American Amber / Red Ale,5.5,4.5,1203807779
27,1883,McGovern's Oatmeal Stout,Oatmeal Stout,5.1,4,1208184733
27,2368,Smuttynose Scotch Style Ale (Big Beer Series),Scotch Ale / Wee Heavy,8.2,3.5,1204123546
27,3457,Three Philosophers Belgian Style Blend (Quadrupel),Quadrupel (Quad),9.8,4,1204660586
27,5441,Founders Centennial IPA,American IPA,7.2,4,1205767231
27,6108,60 Minute IPA,American IPA,6,4,1194627523
27,8312,Southampton IPA,American IPA,6.5,3.5,1202305198
27,9801,Thomas Hooker Blonde Ale,Cream Ale,5.1,3,1194280721
27,12323,Thomas Hooker Octoberfest Lager,Märzen / Oktoberfest,6.1,4.5,1194280218
27,20335,Opa Opa IPA,American IPA,6,4,1204481770
27,20539,Stoudt's Fat Dog (Imperial Oatmeal Stout),American Double / Imperial Stout,9,3.5,1202134563
27,20600,Édition 2005,Belgian Strong Dark Ale,10,3,1205768558
27,21100,Oat (Imperial Oatmeal Stout),American Double / Imperial Stout,11,4,1202909206
27,22541,City Steam Ecstacy IPA,American IPA,6.4,3.5,1201008229
27,25072,City Steam Poor Richard's Porter,English Porter,4.8,3.5,1195083638
27,28565,Sea Hag IPA,American IPA,6.2,4.5,1203873286
27,33595,Criminally Bad Elf,English Barleywine,10.5,4,1204124373
27,38776,Vermonster,American Barleywine,10,4,1205763859
27,40569,Berkshire Bourbon Barrel Imperial Stout,American Double / Imperial Stout,,4.5,1203872905
27,41120,Samuel Adams Utopias (Aged On Cocoa Nibs),American Strong Ale,25,3,1203609778
27,41268,Wet Willy Scotch Ale,Scotch Ale / Wee Heavy,10,4.5,1204342215
29,99,Spaten Optimator,Doppelbock,7.6,4.5,1253318751
29,142,Ommegang (Abbey Ale),Dubbel,8.5,4.5,1212884426
29,735,Jamaica Red Ale,American Amber / Red Ale,6.5,4,1212024127
29,1443,Steelhead Extra Stout,American Stout,6.6,4.5,1212630218
29,5373,Indian River Shoal Draft,Kölsch,5,2.5,1212024811
29,5374,Indian River Amberjack Alt,Altbier,5,3,1212024010
29,8998,V-Twelve,Quadrupel (Quad),12,4,1212721793
29,12163,Monk's Mistress,Belgian Strong Dark Ale,11.5,5,1220313751
29,18975,Oro De Calabaza,Bière de Garde,8,4.5,1214538694
29,38459,Bam Noire,Saison / Farmhouse Ale,4.3,4.5,1215049373
29,42343,Lips Of Faith - Jessica's Ale,American Porter,,4,1212437034
29,42479,Orale,American Pale Lager,4.6,4.5,1215619543
30,1390,Busch Light,Light Lager,4.1,2,1301607151
30,20732,Budweiser Select,Light Lager,4.3,2,1301606056
30,38470,Stone Sublimely Self-Righteous Ale,American Black Ale,8.7,4.5,1304197187
32,148,Brooklyn Lager,American Amber / Red Lager,5.2,3,1226283990
32,276,Sierra Nevada Pale Ale,American Pale Ale (APA),5.6,3.5,1230082551
33,397,Wolaver's Brown Ale,English Brown Ale,5.7,3.5,1044979110
33,683,Young's Winter Warmer,Winter Warmer,5,3,1045313442
33,916,Lagunitas IPA,American IPA,6.2,5,1044305112
35,1666,Zywiec Beer,Euro Pale Lager,5.7,2.5,1264305082
35,3075,Obolon Lager,Euro Pale Lager,5.2,2.5,1264374628
35,21556,Okocim Beer,German Pilsener,7,2.5,1264371109
35,50377,Kubelbier,Keller Bier / Zwickel Bier,5.6,4.5,1265412654
36,204,Old Scratch Amber Lager,California Common / Steam Beer,5.5,4,1116550910
36,1003,Golden Monkey,Tripel,9.5,4.5,1126761382
36,1587,Midas Touch Golden Elixir,Herbed / Spiced Beer,9,3,1126477929
36,7482,Unplugged Eisbock,Eisbock,10,4,1127447453
36,7675,Smoke (Smoked Porter),American Porter,6,4.5,1125287650
36,12895,Great Lakes Anniversary Ale,Tripel,9.5,3.5,1130475270
36,14403,Unplugged Imperial Stout,Russian Imperial Stout,,4.5,1128667087
36,23474,Founders Rübæus,Fruit / Vegetable Beer,6.9,4.5,1127369970
38,320,Saranac Lager,American Pale Lager,4.7,2,1071009528
38,321,Saranac Black Forest,Schwarzbier,5.5,2.5,1070915036
38,906,Saranac Black & Tan,Black & Tan,5.4,3.5,1070904424
38,909,Killian's Irish Red,American Amber / Red Lager,4.9,2,1071114487
38,918,Foster's Lager,American Adjunct Lager,5,2,1071460019
38,1312,Molson Canadian Lager,American Adjunct Lager,5,3,1070310546
38,1464,Saranac India Pale Ale,American IPA,5.8,2,1070905163
38,1520,Black Hawk Stout,Irish Dry Stout,5.2,2.5,1134405104
38,2037,Rickard's Red,American Amber / Red Ale,5.2,2.5,1071458776
38,2045,Traditional Ale,English Brown Ale,5,4.5,1070335160
38,2052,Alberta Genuine Draft,American Adjunct Lager,5,2,1070324139
38,6238,Iron Duke,English Strong Ale,6.5,4,1073078032
38,8876,Dragons Breath Real Ale,American Amber / Red Ale,,4.5,1070310749
38,11595,Lakeport Wee Willy Dark Scottish Style,Euro Dark Lager,5,3.5,1113958291
38,11993,Shaughnessy Stout,American Stout,5,3.5,1070916515
38,13507,Snout Stout,Oatmeal Stout,,4,1071371087
38,13549,Kolch,Kölsch,,2.5,1071448449
42,23155,Saranac Summer Ale,American Pale Wheat Ale,4.7,3.5,1272512476
42,26355,Roundabout Stout,American Stout,,4.5,1320914256
42,30538,Mothership Wit (Organic Wheat Beer),Witbier,4.8,2.5,1319913793
42,36028,Saranac Pomegranate Wheat,American Pale Wheat Ale,4.7,4.5,1273782728
42,47364,Samuel Adams Blackberry Witbier,Witbier,5.5,3,1320949632
42,48541,Saranac Helles,Munich Helles Lager,4.8,4,1272251666
42,48542,Saranac Rye Pilsener,Rye Beer,4.8,4,1273888881
42,48543,Saranac Amber Wheat,American Dark Wheat Ale,4.8,4.5,1271867806
42,48544,Saranac Pale Pale Ale,American Pale Ale (APA),4.7,3,1272512809
43,298,Blind Faith,English India Pale Ale (IPA),6.2,4.5,1272510221
43,57515,Odd Notion (Summer 2010) Ginger Golden Ale,American Blonde Ale,6.2,3.5,1272509201
45,31,Blanche De Chambly,Witbier,5,3,1281747076
45,108,Samuel Adams Cherry Wheat,Fruit / Vegetable Beer,5.3,2,1265694856
45,141,Hennepin (Farmhouse Saison),Saison / Farmhouse Ale,7.7,3.5,1265696174
45,155,Gulden Draak (Dark Triple),Belgian Strong Dark Ale,10.5,5,1196902074
45,214,Full Sail Pale Ale,American Pale Ale (APA),5.4,3,1260909949
45,217,Full Sail Wassail,Winter Warmer,7,4,1198029879
45,266,Kingfisher Premium Lager,American Pale Lager,4.8,4,1211393178
45,282,Sierra Nevada Wheat Beer,American Pale Wheat Ale,4.4,4,1218589713
45,283,Sierra Nevada Stout,American Stout,5.8,4,1218303096
45,353,Mocha Porter,American Porter,5.3,4,1268114447
45,355,Dead Guy Ale,Maibock / Helles Bock,6.5,4.5,1222304133
45,387,Salvator Doppel Bock,Doppelbock,7.9,3.5,1290133506
45,409,Scrimshaw Pilsner,German Pilsener,4.4,3.5,1272147678
45,411,Pranqster,Belgian Strong Pale Ale,7.6,4,1199937221
45,577,Samuel Smith's Winter Welcome Ale,Winter Warmer,6,4,1200108054
45,611,Hop Ottin' IPA,American IPA,7,3.5,1202436076
45,615,Barney Flats Oatmeal Stout,Oatmeal Stout,5.7,4,1217536277
45,630,Blue Heron Pale Ale,American Pale Ale (APA),6.1,4,1211391148
45,639,Newcastle Brown Ale,English Brown Ale,4.7,3.5,1258060216
45,648,Anchor Small Beer,English Bitter,3.3,4,1207984627
45,754,Guinness Draught,Irish Dry Stout,4.2,5,1189042215
45,781,Samuel Smith's Organically Produced Ale,English Pale Ale,5,3.5,1222307830
45,793,Raftman,Belgian Pale Ale,5.5,2.5,1280694086
45,942,Full Sail IPA,American IPA,6,3,1260910170
45,1075,Shiner Blonde,American Pale Lager,4.4,2.5,1272147335
45,1145,Dogtown Pale Ale,American Pale Ale (APA),6.1,4,1265695621
45,1339,Hazelnut Brown Nectar,American Brown Ale,6.2,4,1191554140
45,1351,Yuengling Traditional Lager,American Amber / Red Lager,4.4,4,1251683563
45,1361,Ayinger Oktober Fest-Märzen,Märzen / Oktoberfest,5.8,3,1250176708
45,1397,Pete's Wicked Ale,English Brown Ale,5.5,3,1211415059
45,1402,La Trappe Quadrupel (Koningshoeven / Dominus),Quadrupel (Quad),10,4.5,1272147059
45,1496,Grimbergen Dubbel,Dubbel,6.5,1,1259646220
45,1597,St. Rogue Red,American Amber / Red Ale,5.1,2,1207984232
45,1736,El Toro Poppy Jasper,American Amber / Red Ale,,3,1207985009
45,2128,Coopers Sparkling Ale,English Pale Ale,5.8,3,1222307214
45,2137,Leffe Blonde,Belgian Pale Ale,6.6,3,1219798830
45,2264,Brown Shugga',American Strong Ale,9.99,4,1289441626
45,2296,Moose Drool Brown Ale,American Brown Ale,5.1,3,1280278508
45,2306,Death & Taxes Black Beer,Euro Dark Lager,5,4.5,1199935924
45,2563,Tusker Premium Lager,American Adjunct Lager,4.2,3,1277996515
45,2664,Calistoga Wheat,American Pale Wheat Ale,5,4,1270935951
45,2751,Racer 5 India Pale Ale,American IPA,7,4,1208015316
45,2790,Elevation ESB,Extra Special / Strong Bitter (ESB),5,3,1219259970
45,3055,Sierra Nevada Brown Ale,American Brown Ale,5.5,4,1217536591
45,3158,Hop Rod Rye,Rye Beer,8,3,1219259213
45,3245,Mythos Hellenic Lager Beer,Euro Pale Lager,4.7,1.5,1268112897
45,3523,Éphémère (Apple),Fruit / Vegetable Beer,5.5,4,1280693814
45,3961,Alaskan Summer Ale,Kölsch,5.3,3,1211913979
45,4214,Presidio India Pale Ale,American IPA,6.8,4,1213802490
45,4215,Golden Gate Park Porter,American Porter,5.6,3,1212636015
45,4217,Riptide Red Ale,American Amber / Red Ale,5.6,4,1211391518
45,4318,Matilda,Belgian Strong Pale Ale,7,3,1273464498
45,4557,Certified Organic Amber Ale,American Amber / Red Ale,4.75,4,1211391717
45,4573,Prescription Pale,American Pale Ale (APA),5.1,4,1267420935
45,4702,Golden Glory,American Blonde Ale,5,4,1211392830
45,4970,White Hawk Original IPA,American IPA,7,3.5,1260910422
45,5436,Ruthless Weiss Beer,Hefeweizen,,4,1218301701
45,5488,Wells Banana Bread Beer,Fruit / Vegetable Beer,5.2,4,1260329000
45,5643,Pale 31,American Pale Ale (APA),4.8,4,1269391875
45,5655,Jumping Cow Amber Ale,American Amber / Red Ale,5.5,4,1265694632
45,5729,Black Toad Dark Ale,English Brown Ale,5.3,4,1265693607
45,6113,Raspberry Trail Ale,Fruit / Vegetable Beer,5,1,1211389070
45,6260,Punkin Ale,Pumpkin Ale,7,4,1285645563
45,6371,Walker's Reserve - Porter,American Porter,5.8,3.5,1258060550
45,7511,Orion Premium Draft Beer,Japanese Rice Lager,4.7,3,1295325915
45,7805,Sierra Nevada Crystal Wheat Beer,American Pale Wheat Ale,5,3,1216855830
45,7806,Sierra Nevada Blonde Ale,American Blonde Ale,4.5,3.5,1218302567
45,7864,Grimbergen Blonde,Belgian Pale Ale,6.7,3,1259646236
45,8280,Bink Bruin,Belgian Dark Ale,5.5,4.5,1281509638
45,8364,6X,English Pale Ale,4.3,3,1211392511
45,8624,Old Godfather Barley Wine-Style Ale,American Barleywine,10.2,4,1269316643
45,9193,Kaua'i Golden Ale (AKA Keoki Gold),American Blonde Ale,,3.5,1196057934
45,9194,Kaua' I Sunset,American Amber / Red Ale,,2.5,1196057650
45,9215,Kitsilano Maple Cream Ale,Cream Ale,5,2,1190766692
45,10073,Robson Street Hefeweizen,Hefeweizen,5,4.5,1190768050
45,10482,Monk's Café Flemish Sour Ale,Flanders Oud Bruin,5.5,3,1209169635
45,10656,Gem,Extra Special / Strong Bitter (ESB),4.8,5,1211392041
45,11158,Cypress Honey Lager,American Adjunct Lager,4.7,4.5,1190764878
45,11426,Certified Organic Porter,American Porter,5.8,3,1256851014
45,11493,Hakim Stout,Foreign / Export Stout,5.5,1.5,1211390912
45,12302,Reutberger Export Hell,Dortmunder / Export Lager,5.1,5,1202456884
45,13209,Bitch Creek ESB (Extra Special Brown Ale),American Brown Ale,6,4,1255459223
45,14481,Harbor Lights Ale,American Blonde Ale,4.9,2,1220901419
45,14943,Bah Humbug,Winter Warmer,5,3,1200336053
45,17010,Wee Beast (Cuillin Beast),Scotch Ale / Wee Heavy,7,3.5,1202436466
45,17036,Koshihikari Echigo Beer,Japanese Rice Lager,5,3,1273464185
45,17590,Kalifornia Kolsch,Kölsch,4.8,4,1270518707
45,17819,Sweaty Betty Blonde,American Pale Wheat Ale,5.9,4,1258059665
45,19634,Fischer Bière Blonde,Euro Pale Lager,6.5,3.5,1211389819
45,20445,Cappuccino Stout,American Double / Imperial Stout,8.8,4.5,1222816514
45,20781,21st Amendment IPA,American IPA,7,4,1220710603
45,20907,Santa's Butt,English Porter,6,3,1202435158
45,21456,Pakala Porter,English Porter,4.9,5,1196053615
45,21614,Trader Joe's Bohemian Lager,Czech Pilsener,5,4,1220663187
45,21690,Pliny The Younger,American Double / Imperial IPA,11,5,1297800737
45,22214,Saison De Lily,Saison / Farmhouse Ale,7.7,3.5,1267420659
45,22739,Oysterhead Stout,American Stout,5.2,2,1199139427
45,22790,Blind Pig IPA,American IPA,6.1,4.5,1211388767
45,23134,Guinness Foreign Extra Stout (Africa),Foreign / Export Stout,7.5,3.5,1277997416
45,23506,Summer Solstice Cerveza Crema,Cream Ale,5.6,3,1281484559
45,23942,Anchor Bock Beer,Bock,5.5,4,1250177334
45,25989,Belhaven Twisted Thistle IPA,English India Pale Ale (IPA),5.3,4,1222306105
45,26072,Noire De Chambly / Chambly Noire,Belgian Dark Ale,6.2,4,1280974037
45,26935,Warm Welcome,English Brown Ale,6,3,1200108586
45,27364,Big Swell IPA,American IPA,6.3,4,1196057333
45,27366,Bikini Blonde Lager,Munich Helles Lager,4.5,4.5,1196032819
45,27604,Duet IPA,American IPA,7,3.5,1282884386
45,27700,Tusker Malt Lager,American Pale Lager,5,4,1277996889
45,27722,Dempsey's Petaluma Pale Ale,American Pale Ale (APA),,3,1288014423
45,29015,Leinenkugel's Sunset Wheat,Witbier,4.9,4,1207982926
45,29019,Oak Rum Stout,American Stout,6.5,3.5,1207983603
45,30282,Brother Thelonious,Belgian Strong Dark Ale,9.4,4.5,1197923377
45,30588,Stock Porter,American Porter,5.8,3.5,1297792767
45,31806,Pizza Orgasmica Porter,American Porter,8,3.5,1278376297
45,31931,Tangerine Wheat,Fruit / Vegetable Beer,5,2,1257231624
45,33609,St. Peter's India Pale Ale,English India Pale Ale (IPA),4.9,4,1250180003
45,33832,Palo Santo Marron,American Brown Ale,12,4,1211912696
45,34727,MateVeza Organic Golden Ale,American Pale Ale (APA),5,3,1196045589
45,34850,CoCoNut Porter,American Porter,5.7,4.5,1196053256
45,36692,Honey Moon Summer Ale,American Pale Wheat Ale,5.2,3.5,1216856479
45,36814,Casey Jones Imperial IPA,American Double / Imperial IPA,9.3,4,1267421420
45,37197,Serpent's Stout,American Double / Imperial Stout,11,4,1280973578
45,38180,Union Jack India Pale Ale,American IPA,7.5,3,1217536895
45,38486,White Cap Lager,Euro Pale Lager,4.2,4,1277999094
45,38636,Montana Trout Slayer Ale,American Pale Wheat Ale,5,3,1280286579
45,39151,Decadence 8,Dubbel,8,4,1297800327
45,39188,London Tavern Ale,English Dark Mild Ale,4.1,3.5,1257038518
45,39189,Indian Red Ale,American Amber / Red Ale,6.5,4,1257039563
45,39190,Cobra-Hood IPA,American IPA,7.8,3.5,1257039778
45,39191,Valley Brew's Pale Wheat,American Pale Wheat Ale,4,3,1257037600
45,39908,Shock Top Belgian White,Witbier,5.2,1,1220284749
45,39924,Josephs Brau Dunkelweizen,Dunkelweizen,5.2,3,1202778915
45,40180,Trader Joe's 2007 Vintage Ale,Dubbel,9,4,1211390083
45,40888,Trader Jose's Dark Lager,American Amber / Red Lager,,4,1213803473
45,40898,Danny's Irish Style Red Ale,Irish Red Ale,6.5,4,1212113108
45,40968,Unibroue 17,Belgian Strong Dark Ale,10,3,1220710033
45,41002,Josephs Brau Winterfest,Doppelbock,7.5,2,1265694276
45,42117,Saison Du Chalet De Plage,Saison / Farmhouse Ale,,4,1208012818
45,42613,Luna Blanca,Witbier,5.4,4,1257038227
